Id,R,Name,Team,Year,Pv,Mv,Fm
6401,D,Gonzalez F.,Juventus,2023,0,0.0,0.0
6438,D,Hatzidiakos,Cagliari,2023,13,5.5,5.46
6444,D,Bonfanti,Atalanta,2023,2,5.75,5.75
6460,D,Pellegrino,Salernitana,2023,10,5.35,5.3
6464,D,Wieteska,Cagliari,2023,15,5.57,5.5
6465,D,Touba,Lecce,2023,6,5.42,5.33
6496,D,Bartesaghi,Milan,2023,3,6.0,6.0
6533,D,Giannetti L.,Udinese,2023,7,5.79,5.64
6574,D,Pasalidis,Salernitana,2023,7,5.5,5.36
139,D,Dermaku,Lecce,2023,0,0.0,0.0
144,D,Tonelli,Empoli,2023,0,0.0,0.0
358,D,De Sciglio,Juventus,2023,1,6.0,6.0
454,D,Capradossi,Cagliari,2023,0,0.0,0.0
581,D,Faraoni,Fiorentina,2023,16,5.72,5.62
1876,D,Pajac,Genoa,2023,0,0.0,0.0
2181,D,Palomino,Atalanta,2023,0,0.0,0.0
2446,D,Donati,Monza,2023,1,5.0,4.5
2737,D,Bettella,Monza,2023,0,0.0,0.0
2758,D,Gunter,Verona,2023,0,0.0,0.0
4495,D,Kumbulla,Sassuolo,2023,5,5.4,4.9
4891,D,Soumaoro,Bologna,2023,0,0.0,0.0
5399,D,Antov,Monza,2023,0,0.0,0.0
5424,D,Amey,Bologna,2023,0,0.0,0.0
5994,D,Ebosse,Udinese,2023,0,0.0,0.0
6021,D,Abankwah,Udinese,2023,0,0.0,0.0
6028,D,Bronn,Salernitana,2023,2,5.75,5.75
6043,D,Sosa,Bologna,2023,0,0.0,0.0
6056,D,Guarino,Empoli,2023,0,0.0,0.0
6149,D,Carboni F.,Monza,2023,0,0.0,0.0
6208,D,Flamingo,Sassuolo,2023,0,0.0,0.0
6223,D,Smajlovic,Lecce,2023,0,0.0,0.0
6237,D,Szyminski,Frosinone,2023,0,0.0,0.0
6239,D,Klitten,Frosinone,2023,0,0.0,0.0
6253,D,N'Guessan,Torino,2023,0,0.0,0.0
6396,D,Natan,Napoli,2023,13,5.81,5.69
6407,D,Corazza,Bologna,2023,5,5.9,5.8
6411,D,Mateus Lusuardi,Frosinone,2023,3,5.17,5.0
6430,D,Kalaj,Frosinone,2023,0,0.0,0.0
6474,D,Sazonov,Torino,2023,8,5.75,5.69
6495,D,Comuzzo,Fiorentina,2023,2,6.0,5.75
6521,D,Simic J.,Milan,2023,3,6.17,7.17
6531,D,Jimenez A.,Milan,2023,1,5.0,4.5
6537,D,Goglichidze,Empoli,2023,0,0.0,0.0
6551,D,Ilic M.,Bologna,2023,0,0.0,0.0
2194,C,Calhanoglu,Inter,2023,32,6.47,7.7
5800,C,Gudmundsson A.,Genoa,2023,35,6.47,7.64
2423,C,Pulisic,Milan,2023,36,6.33,7.5
5685,C,Koopmeiners,Atalanta,2023,34,6.4,7.53
5995,C,De Ketelaere,Atalanta,2023,33,6.32,7.39
2167,C,Orsolini,Bologna,2023,31,6.16,7.06
536,C,Politano,Napoli,2023,37,6.19,6.89
5878,C,Colpani,Monza,2023,38,6.2,6.92
332,C,Candreva,Salernitana,2023,34,6.21,6.87
530,C,Pellegrini Lo.,Roma,2023,29,6.14,6.95
2848,C,Frattesi,Inter,2023,28,6.27,7.0
367,C,Bonaventura,Fiorentina,2023,31,6.21,6.89
2077,C,Pasalic,Atalanta,2023,33,6.21,6.89
2085,C,Luis Alberto,Lazio,2023,32,6.27,6.84
5858,C,Ferguson,Bologna,2023,31,6.39,6.94
2529,C,Mkhitaryan,Inter,2023,36,6.4,6.68
5119,C,Samardzic,Udinese,2023,33,6.18,6.74
6206,C,Fabbian,Bologna,2023,22,6.23,6.86
181,C,Vecino,Lazio,2023,25,6.16,6.78
5001,C,Miranchuk,Atalanta,2023,22,6.2,6.82
5792,C,Ederson D.s.,Atalanta,2023,36,6.14,6.56
335,C,Felipe Anderson,Lazio,2023,38,6.08,6.59
1870,C,Barella,Inter,2023,37,6.38,6.53
6061,C,Oudin,Lecce,2023,31,6.18,6.48
632,C,Zaccagni,Lazio,2023,28,6.23,6.77
1976,C,Mazzitelli,Frosinone,2023,29,6.1,6.52
4199,C,Loftus-Cheek,Milan,2023,29,6.12,6.69
4364,C,Gaetano,Cagliari,2023,17,6.12,6.88
5791,C,Frendrup,Genoa,2023,37,6.23,6.42
302,C,Pereyra,Udinese,2023,26,6.12,6.58
440,C,Viola,Cagliari,2023,25,6.2,6.7
779,C,Cristante,Roma,2023,37,6.11,6.35
2379,C,Rabiot,Juventus,2023,31,6.08,6.5
4947,C,Brescianini,Frosinone,2023,35,6.09,6.44
5919,C,Tchaouna,Salernitana,2023,29,6.07,6.52
2741,C,Pessina,Monza,2023,37,6.07,6.46
4892,C,Saelemaekers,Bologna,2023,30,6.08,6.47
4896,C,Maldini,Monza,2023,16,6.19,6.97
6106,C,Carboni V.,Monza,2023,25,6.02,6.32
6224,C,Reijnders,Milan,2023,36,6.12,6.38
795,C,El Shaarawy,Roma,2023,29,6.05,6.4
2818,C,Bennacer,Milan,2023,18,6.08,6.47
4427,C,Malinovskyi,Genoa,2023,23,6.22,6.63
4973,C,Mckennie,Juventus,2023,33,6.2,6.32
5687,C,Vlasic,Torino,2023,33,6.02,6.3
5688,C,Harroui,Frosinone,2023,17,6.15,6.79
5844,C,Thorstvedt,Sassuolo,2023,34,5.94,6.4
6486,C,Suslov,Verona,2023,30,6.12,6.47
526,C,Duncan,Fiorentina,2023,26,6.08,6.46
4285,C,Arthur Melo,Fiorentina,2023,32,6.12,6.34
4869,C,Dominguez,Bologna,2023,2,5.75,5.75
6252,C,Folorunsho,Verona,2023,33,6.0,6.41
152,C,Zielinski,Napoli,2023,27,5.94,6.33
170,C,Badelj,Genoa,2023,32,6.05,6.14
1933,C,Mandragora,Fiorentina,2023,30,5.95,6.28
2172,C,Barak,Fiorentina,2023,13,6.08,6.62
4186,C,Guendouzi,Lazio,2023,33,6.02,6.21
4404,C,Thorsby,Genoa,2023,21,5.98,6.31
4479,C,Elmas,Napoli,2023,9,6.0,6.56
4514,C,Nandez,Cagliari,2023,30,6.03,6.2
5007,C,Ilic,Torino,2023,28,6.07,6.38
5063,C,Radonjic,Torino,2023,8,6.06,7.19
5719,C,Asllani,Inter,2023,16,6.22,6.5
6573,C,Alcaraz,Juventus,2023,7,5.93,6.07
236,C,Lazovic,Verona,2023,31,5.87,6.19
468,C,Paredes,Roma,2023,34,5.99,6.13
788,C,Freuler,Bologna,2023,32,6.11,6.06
4142,C,Aouar,Roma,2023,13,5.92,6.73
4377,C,Castrovilli,Fiorentina,2023,5,6.3,7.3
4970,C,Messias,Genoa,2023,17,6.18,6.35
5823,C,Baldanzi,Roma,2023,24,6.08,6.27
5870,C,Hjulmand,Lecce,2023,0,0.0,0.0
6218,C,Oristanio,Cagliari,2023,24,6.1,6.38
827,C,Locatelli,Juventus,2023,35,5.83,5.94
2117,C,Kastanos,Salernitana,2023,24,6.0,6.29
2392,C,Walace,Udinese,2023,37,5.93,6.0
2528,C,Matic,Roma,2023,0,0.0,0.0
4342,C,Duda,Verona,2023,32,6.05,5.98
4486,C,Strefezza,Lecce,2023,19,5.82,5.87
4856,C,Chukwueze,Milan,2023,20,6.02,6.25
4988,C,Maggiore,Salernitana,2023,26,5.87,6.19
5564,C,Ndoye,Bologna,2023,31,6.02,6.08
6112,C,Iling Junior,Juventus,2023,20,5.98,6.2
6225,C,El Azzouzi,Bologna,2023,9,6.11,6.83
22,C,De Roon,Atalanta,2023,30,5.97,5.97
376,C,Verdi,Torino,2023,0,0.0,0.0
801,C,Gagliardini,Monza,2023,32,5.88,5.92
2839,C,Sottil,Fiorentina,2023,18,5.97,6.44
4287,C,Lobotka,Napoli,2023,38,5.93,5.91
4376,C,Zurkowski,Empoli,2023,13,6.04,6.81
4393,C,Schouten,Bologna,2023,0,0.0,0.0
4658,C,Ikone',Fiorentina,2023,26,5.79,6.08
4711,C,Kostic,Juventus,2023,29,5.91,5.98
4965,C,Marin,Empoli,2023,28,5.98,6.02
5451,C,Bajrami,Sassuolo,2023,24,5.94,6.27
5511,C,Matheus Henrique,Sassuolo,2023,31,5.79,5.92
5788,C,Sabiri,Fiorentina,2023,0,0.0,0.0
5850,C,Lovric,Udinese,2023,29,5.97,6.09
5948,C,Kamada,Lazio,2023,25,5.88,6.1
6212,C,Zarraga,Udinese,2023,7,6.07,6.93
6458,C,Serdar,Verona,2023,23,6.07,5.96
470,C,Strootman,Genoa,2023,23,5.96,5.96
4220,C,Zambo Anguissa,Napoli,2023,33,5.82,5.85
5093,C,Reinier,Frosinone,2023,16,5.97,6.31
5267,C,Racic,Sassuolo,2023,18,5.89,6.08
5397,C,Kovalenko,Empoli,2023,16,5.94,6.16
5423,C,Bove,Roma,2023,28,5.96,5.96
5453,C,Ricci S.,Torino,2023,30,5.9,5.87
5784,C,Aebischer,Bologna,2023,31,6.0,5.9
5875,C,Adli,Milan,2023,21,5.98,6.14
5999,C,Gonzalez J.,Lecce,2023,27,5.94,5.94
6054,C,Moro N.,Bologna,2023,17,6.03,6.21
6424,C,Prati,Cagliari,2023,26,5.92,6.0
6481,C,Payero,Udinese,2023,28,5.88,6.02
4459,C,Rovella,Lazio,2023,21,6.12,6.07
4522,C,Amrabat,Fiorentina,2023,0,0.0,0.0
4992,C,Gyasi,Empoli,2023,29,5.66,5.69
5735,C,Volpato,Sassuolo,2023,17,5.85,6.0
5869,C,Blin,Lecce,2023,28,5.79,5.75
5992,C,Bondo,Monza,2023,25,5.84,5.78
6010,C,Fazzini,Empoli,2023,25,5.92,5.96
6024,C,Sulemana I.,Cagliari,2023,19,5.89,6.13
6219,C,Boloca,Sassuolo,2023,30,5.85,5.82
6532,C,Buchanan,Inter,2023,7,6.07,6.5
6579,C,Mitrovic S.,Verona,2023,10,5.9,5.9
150,C,Saponara,Verona,2023,10,6.0,6.0
333,C,Cataldi,Lazio,2023,22,5.98,5.95
1871,C,Deiola,Cagliari,2023,22,5.7,5.59
1987,C,Jankto,Cagliari,2023,16,5.84,6.16
2008,C,Linetty,Torino,2023,26,5.92,5.69
2154,C,Vignato,Salernitana,2023,7,6.0,6.07
2857,C,Traore' Hj.,Napoli,2023,8,5.81,5.75
4662,C,Weah,Juventus,2023,25,5.92,5.86
4890,C,Tameze,Torino,2023,28,5.79,5.73
5295,C,Musah,Milan,2023,25,5.92,5.86
5425,C,Urbanski,Bologna,2023,18,5.92,5.83
5457,C,Maleh,Empoli,2023,34,5.79,5.66
5499,C,Hongla,Verona,2023,14,5.82,5.82
5504,C,Coulibaly L.,Salernitana,2023,27,5.72,5.65
5998,C,Zerbin,Monza,2023,16,5.78,5.78
6175,C,Barrenechea,Frosinone,2023,35,5.84,5.73
6222,C,Rafia,Lecce,2023,24,5.92,5.88
6394,C,Ramadani,Lecce,2023,34,5.82,5.72
6480,C,Tchatchoua,Verona,2023,25,5.76,5.76
27,C,Grassi,Empoli,2023,26,5.92,5.77
1980,C,Aramu,Genoa,2023,0,0.0,0.0
2543,C,Renato Sanches,Roma,2023,5,5.8,6.2
4465,C,Fagioli,Juventus,2023,8,6.06,6.25
5286,C,Akpa Akpro,Monza,2023,14,5.82,5.64
5422,C,Zalewski,Roma,2023,22,5.8,5.77
5813,C,Miretti,Juventus,2023,20,5.78,5.9
5834,C,Marcos Antonio,Lazio,2023,0,0.0,0.0
5880,C,Ciurria,Monza,2023,22,5.86,5.86
5884,C,Ranocchia F.,Empoli,2023,9,5.89,5.72
6216,C,Mboula,Verona,2023,7,5.71,5.86
6232,C,Makoumbou,Cagliari,2023,32,5.62,5.61
6241,C,Gelli,Frosinone,2023,20,5.85,5.78
6402,C,Cajuste,Napoli,2023,22,5.8,5.68
6423,C,Legowski,Salernitana,2023,23,5.72,5.65
6479,C,Kutlu,Genoa,2023,6,6.0,6.0
6492,C,Ibrahimovic A.,Frosinone,2023,8,6.06,6.5
6562,C,Dani Silva,Verona,2023,9,5.83,5.72
148,C,Krunic,Milan,2023,9,5.89,5.72
1978,C,Sensi,Inter,2023,1,6.5,6.5
2161,C,Haas,Empoli,2023,1,5.5,5.0
4182,C,Klaassen,Inter,2023,6,6.0,6.0
4498,C,Henderson L.,Empoli,2023,0,0.0,0.0
4681,C,Lopez M.,Fiorentina,2023,16,5.75,5.66
5782,C,Kourfalidis,Cagliari,2023,0,0.0,0.0
5798,C,Bohinen,Genoa,2023,14,5.86,5.82
5879,C,Vignato S.,Monza,2023,8,6.0,6.25
5949,C,Lindstrom,Napoli,2023,16,5.91,5.84
6170,C,Gineitis,Torino,2023,10,6.05,5.95
6246,C,Lipani,Sassuolo,2023,7,6.0,6.0
6410,C,Kaba,Lecce,2023,22,5.82,5.73
6448,C,Martegani,Salernitana,2023,15,5.83,6.0
500,C,Lulic K.,Frosinone,2023,1,6.0,6.0
694,C,Baez,Frosinone,2023,10,6.0,6.25
2144,C,Coulibaly M.,Salernitana,2023,0,0.0,0.0
2274,C,Valoti,Monza,2023,0,0.0,0.0
4272,C,Dendoncker,Napoli,2023,0,0.0,0.0
4349,C,Nicolussi Caviglia,Juventus,2023,6,5.92,6.0
4501,C,Obiang,Sassuolo,2023,7,5.57,5.5
4870,C,Adopo,Atalanta,2023,4,5.75,6.0
5674,C,Basic,Salernitana,2023,14,5.54,5.36
6191,C,Belahyane,Verona,2023,2,6.25,6.25
6236,C,Amatucci,Fiorentina,2023,1,5.5,5.5
6393,C,Infantino,Fiorentina,2023,3,5.83,5.67
6420,C,Pagano,Roma,2023,2,6.0,6.0
6582,C,Gomis I.,Salernitana,2023,5,5.7,5.7
21,C,D'Alessandro,Monza,2023,0,0.0,0.0
26,C,Gomez,Monza,2023,2,6.25,6.25
65,C,Mancosu,Cagliari,2023,3,5.33,4.33
303,C,Pogba,Juventus,2023,2,6.0,6.0
557,C,Benassi,Fiorentina,2023,0,0.0,0.0
666,C,Machin,Monza,2023,8,5.94,5.81
2076,C,Rog,Cagliari,2023,0,0.0,0.0
2121,C,Melegoni,Genoa,2023,0,0.0,0.0
2183,C,Garritano,Frosinone,2023,10,5.9,5.85
2286,C,Crociata,Empoli,2023,0,0.0,0.0
2692,C,Castillejo,Sassuolo,2023,11,5.77,5.68
2825,C,Bourabia,Frosinone,2023,5,5.5,5.4
4384,C,Jagiello,Genoa,2023,1,5.0,5.0
4725,C,Demme,Napoli,2023,2,6.25,6.5
4787,C,Quina,Udinese,2023,0,0.0,0.0
5298,C,Pobega,Milan,2023,7,5.93,5.93
5510,C,Romero L.,Milan,2023,2,6.0,5.75
5772,C,Pyyhtia,Bologna,2023,0,0.0,0.0
5824,C,Pafundi,Udinese,2023,0,0.0,0.0
5872,C,Helgason,Lecce,2023,0,0.0,0.0
5947,C,Hrustic,Verona,2023,0,0.0,0.0
6005,C,Ilkhan,Torino,2023,0,0.0,0.0
6009,C,Degli Innocenti,Empoli,2023,0,0.0,0.0
6168,C,Faticanti,Lecce,2023,0,0.0,0.0
6190,C,Pisilli,Roma,2023,0,0.0,0.0
6203,C,Belardinelli,Empoli,2023,0,0.0,0.0
6221,C,Camara E.,Udinese,2023,0,0.0,0.0
6233,C,Lella,Cagliari,2023,0,0.0,0.0
6240,C,Haoudi,Frosinone,2023,0,0.0,0.0
6251,C,Saco,Napoli,2023,0,0.0,0.0
6254,C,Joselito,Verona,2023,0,0.0,0.0
6507,C,Nonge,Juventus,2023,1,5.0,4.5
6563,C,Popovic,Monza,2023,0,0.0,0.0
2764,A,Martinez L.,Inter,2023,33,6.65,8.73
309,A,Dybala,Roma,2023,27,6.48,8.2
2137,A,Scamacca,Atalanta,2023,28,6.41,7.89
4200,A,Giroud,Milan,2023,34,6.26,7.71
4661,A,Osimhen,Napoli,2023,25,6.36,7.88
4871,A,Thuram,Inter,2023,35,6.54,7.81
4730,A,Lookman,Atalanta,2023,30,6.37,7.63
2841,A,Vlahovic,Juventus,2023,33,6.18,7.42
4510,A,Rafael Leao,Milan,2023,33,6.39,7.41
608,A,Zapata D.,Torino,2023,37,6.26,7.36
4179,A,Gonzalez N.,Fiorentina,2023,29,6.31,7.4
5086,A,Zirkzee,Bologna,2023,34,6.43,7.4
2002,A,Chiesa,Juventus,2023,32,6.28,7.17
5839,A,Kvaratskhelia,Napoli,2023,34,6.25,7.25
531,A,Berardi,Sassuolo,2023,17,6.53,8.06
5734,A,Soule',Frosinone,2023,36,6.29,7.07
2531,A,Lukaku,Roma,2023,32,6.09,7.2
5786,A,Cabral,Fiorentina,2023,0,0.0,0.0
6227,A,Okafor,Milan,2023,24,6.21,7.02
5694,A,Beto,Udinese,2023,1,5.5,5.5
6228,A,Retegui,Genoa,2023,29,6.09,6.79
441,A,Belotti,Fiorentina,2023,24,6.21,7.1
2038,A,Pinamonti,Sassuolo,2023,37,5.92,6.7
6145,A,Ngonge,Napoli,2023,28,6.14,6.86
6215,A,Lucca,Udinese,2023,34,6.04,6.75
5297,A,Luvumbo,Cagliari,2023,30,6.27,6.75
5471,A,Djuric,Monza,2023,36,6.08,6.67
6409,A,Beltran L.,Fiorentina,2023,30,6.12,6.65
6439,A,Cheddira,Frosinone,2023,31,6.05,6.76
785,A,Immobile,Lazio,2023,28,5.91,6.59
2369,A,Thauvin,Udinese,2023,25,6.2,6.84
2475,A,Sanchez,Inter,2023,19,6.18,6.76
4268,A,Arnautovic,Inter,2023,24,6.15,6.9
6060,A,Lauriente',Sassuolo,2023,37,5.99,6.46
507,A,Muriel,Atalanta,2023,13,6.15,6.69
4359,A,Piccoli,Lecce,2023,32,6.02,6.41
4371,A,Raspadori,Napoli,2023,33,5.98,6.44
5506,A,Ekuban,Genoa,2023,23,6.09,6.65
5795,A,Azmoun,Roma,2023,15,6.23,6.77
6556,A,Noslin,Verona,2023,17,6.35,7.41
382,A,Niang,Empoli,2023,14,6.36,7.68
2438,A,Jovic,Milan,2023,19,5.89,6.79
2719,A,Barrow,Bologna,2023,0,0.0,0.0
4436,A,Cambiaghi,Empoli,2023,37,6.14,6.2
5672,A,Dia,Salernitana,2023,17,5.85,6.53
5836,A,Ceesay,Lecce,2023,0,0.0,0.0
5882,A,Mota,Monza,2023,33,6.0,6.41
6164,A,Vitinha O.,Genoa,2023,6,6.42,7.33
6226,A,Castellanos,Lazio,2023,31,5.87,6.32
479,A,Sanabria,Torino,2023,35,5.84,6.24
2012,A,Milik,Juventus,2023,24,6.0,6.46
5311,A,Shomurodov,Cagliari,2023,20,5.85,6.42
5500,A,Cancellieri,Empoli,2023,34,6.0,6.31
6229,A,Toure' E.,Atalanta,2023,9,6.0,6.56
6398,A,Isaksen,Lazio,2023,23,6.07,6.46
6434,A,Yildiz,Juventus,2023,21,6.05,6.29
6435,A,Krstovic,Lecce,2023,33,5.91,6.3
495,A,Correa,Inter,2023,0,0.0,0.0
2762,A,Kouame',Fiorentina,2023,20,5.95,6.3
4517,A,Lozano,Napoli,2023,0,0.0,0.0
6207,A,Almqvist,Lecce,2023,30,5.98,6.13
537,A,Sansone,Lecce,2023,22,6.02,6.3
1939,A,Lapadula,Cagliari,2023,21,5.88,6.24
4923,A,Colombo,Monza,2023,23,5.89,6.39
6001,A,Banda,Lecce,2023,21,6.07,6.33
6580,A,Swiderski,Verona,2023,13,6.08,6.54
247,A,Pavoletti,Cagliari,2023,14,6.25,7.04
643,A,Defrel,Sassuolo,2023,13,5.92,6.31
1857,A,Di Francesco F.,Lecce,2023,1,7.0,10.0
4184,A,Brekalo,Fiorentina,2023,11,5.91,6.18
505,A,Bonazzoli,Verona,2023,22,5.89,6.3
1997,A,Simy,Salernitana,2023,11,6.0,6.82
2544,A,Abraham,Roma,2023,6,5.83,6.25
2765,A,Odgaard,Bologna,2023,9,6.22,7.0
5336,A,Nzola,Fiorentina,2023,29,5.74,6.09
306,A,Cerri,Empoli,2023,11,5.86,6.05
2489,A,Pedro,Lazio,2023,26,5.92,6.0
2819,A,Caputo,Empoli,2023,20,5.7,6.15
5505,A,Kaio Jorge,Frosinone,2023,14,5.93,6.29
5637,A,Davis K.,Udinese,2023,5,6.2,6.6
5807,A,Jovane,Salernitana,2023,10,5.9,6.15
6119,A,Solbakken,Roma,2023,1,5.5,5.5
6250,A,Maric,Monza,2023,7,6.07,6.5
90,A,Lasagna,Verona,2023,0,0.0,0.0
2103,A,Pellegri,Torino,2023,15,5.87,6.03
2190,A,Coda M.,Genoa,2023,0,0.0,0.0
5515,A,Okereke,Torino,2023,5,5.8,5.8
5529,A,Henry,Verona,2023,11,5.91,6.32
6549,A,Pierotti,Lecce,2023,7,6.07,6.21
6572,A,Castro S.,Bologna,2023,5,6.0,6.5
6584,A,Weissman,Salernitana,2023,11,5.73,6.0
383,A,Petagna,Cagliari,2023,15,5.8,6.0
2097,A,Kean,Juventus,2023,14,6.0,5.93
2325,A,Karamoh,Torino,2023,5,6.1,6.1
5676,A,Success,Udinese,2023,19,5.84,5.82
6214,A,Cuni,Frosinone,2023,9,5.94,6.28
6425,A,Ikwuemesi,Salernitana,2023,23,5.67,5.8
2061,A,Simeone,Napoli,2023,17,5.74,5.82
2466,A,Origi,Milan,2023,0,0.0,0.0
4463,A,Esposito Se.,Inter,2023,0,0.0,0.0
5446,A,Van Hooijdonk,Bologna,2023,7,5.79,5.79
5806,A,Seck,Frosinone,2023,14,5.93,5.89
6213,A,Brenner,Udinese,2023,4,5.88,5.88
472,A,Destro,Empoli,2023,11,5.68,5.59
1958,A,Caprari,Monza,2023,5,5.9,5.9
5364,A,Caso,Frosinone,2023,11,5.95,5.95
5842,A,Botheim,Salernitana,2023,5,5.3,5.2
6205,A,Mulattieri,Sassuolo,2023,12,5.88,5.88
6243,A,Borrelli,Frosinone,2023,1,6.0,6.0
6395,A,Shpendi S.,Empoli,2023,9,5.72,5.72
6459,A,Karlsson,Bologna,2023,6,5.92,5.92
6558,A,Tavsan,Verona,2023,2,6.0,6.0
281,A,Puscas,Genoa,2023,3,5.33,5.33
2119,A,Deulofeu,Udinese,2023,0,0.0,0.0
2122,A,Latte Lath,Atalanta,2023,0,0.0,0.0
5060,A,Ake' M.,Udinese,2023,0,0.0,0.0
5391,A,Kokorin,Fiorentina,2023,0,0.0,0.0
5395,A,Braaf,Verona,2023,0,0.0,0.0
5415,A,Traore' C.,Milan,2023,1,7.0,10.0
5436,A,Raimondo,Bologna,2023,0,0.0,0.0
5439,A,Kallon,Verona,2023,0,0.0,0.0
5776,A,Ceide,Sassuolo,2023,7,5.64,5.64
5837,A,Voelkerling Persson,Lecce,2023,0,0.0,0.0
5843,A,Valencia D.,Salernitana,2023,0,0.0,0.0
5845,A,Alvarez A.,Sassuolo,2023,0,0.0,0.0
5874,A,Rodriguez P.,Lecce,2023,0,0.0,0.0
6011,A,Ekong,Empoli,2023,0,0.0,0.0
6160,A,Vivaldo,Udinese,2023,0,0.0,0.0
6204,A,Kvernadze,Frosinone,2023,2,5.75,5.75
6242,A,Bidaoui,Frosinone,2023,0,0.0,0.0
6247,A,Yalcin,Genoa,2023,0,0.0,0.0
6249,A,Diaw,Monza,2023,0,0.0,0.0
6418,A,Burnete,Lecce,2023,1,6.0,6.0
6419,A,Corfitzen,Lecce,2023,0,0.0,0.0
6427,A,Stewart,Salernitana,2023,3,5.83,5.83
6490,A,Cruz,Verona,2023,3,5.67,5.67
6519,A,Camarda,Milan,2023,0,0.0,0.0
6530,A,Ghedjemis,Frosinone,2023,5,6.2,6.1
6565,A,Ankeye,Genoa,2023,2,5.75,5.75
6583,A,Kabic,Torino,2023,0,0.0,0.0
4312,P,Maignan,Milan,2021,32,6.27,5.62
453,P,Szczesny,Juventus,2021,33,6.12,5.48
2468,P,Ospina,Napoli,2021,31,6.26,5.44
250,P,Handanovic,Inter,2021,37,6.16,5.34
316,P,Berisha,Torino,2021,10,6.1,5.55
4270,P,Rui Patricio,Roma,2021,38,6.17,5.09
133,P,Skorupski,Bologna,2021,36,6.24,4.79
1934,P,Strakosha,Lazio,2021,23,6.04,4.74
2792,P,Musso,Atalanta,2021,33,6.11,4.79
4964,P,Vicario,Empoli,2021,38,6.42,4.72
509,P,Consigli,Sassuolo,2021,37,6.27,4.62
761,P,Audero,Sampdoria,2021,29,6.12,4.53
2170,P,Milinkovic-Savic V.,Torino,2021,27,6.02,4.85
2211,P,Silvestri,Udinese,2021,35,6.17,4.73
2815,P,Terracciano,Fiorentina,2021,32,5.97,4.72
4957,P,Montipo',Verona,2021,34,6.09,4.69
2178,P,Cragno,Cagliari,2021,35,6.24,4.57
2179,P,Sirigu,Genoa,2021,37,6.2,4.64
159,P,Sepe,Salernitana,2021,16,6.22,4.66
2814,P,Provedel,Spezia,2021,31,6.26,4.48
5478,P,Maenpaa,Venezia,2021,17,6.03,4.47
387,P,Reina,Lazio,2021,15,5.97,4.0
572,P,Meret,Napoli,2021,7,5.86,5.0
2134,P,Falcone,Sampdoria,2021,10,6.45,4.95
4,P,Sportiello,Atalanta,2021,5,6.3,5.3
720,P,Belec,Salernitana,2021,23,6.09,4.07
799,P,Bardi,Bologna,2021,2,6.25,5.25
543,P,Padelli,Udinese,2021,3,6.17,3.5
1917,P,Dragowski,Fiorentina,2021,7,6.14,5.29
1930,P,Pinsoglio,Juventus,2021,1,6.5,5.5
2861,P,Semper,Genoa,2021,1,6.5,5.5
5528,P,Zovko,Spezia,2021,1,6.0,6.0
3,P,Radunovic,Cagliari,2021,3,6.33,5.67
218,P,Perin,Juventus,2021,5,6.1,4.7
5005,P,Zoet,Spezia,2021,7,5.79,3.5
41,P,Mirante,Milan,2021,0,0.0,0.0
42,P,Sarr M.,Bologna,2021,0,0.0,0.0
158,P,Lezzerini,Venezia,2021,6,6.17,4.5
160,P,Tatarusanu,Milan,2021,6,6.0,4.83
220,P,Ujkani,Empoli,2021,0,0.0,0.0
318,P,Marchetti,Genoa,2021,0,0.0,0.0
481,P,Brignoli,Empoli,2021,0,0.0,0.0
510,P,Pegolo,Sassuolo,2021,1,6.0,3.0
574,P,Scuffet,Udinese,2021,0,0.0,0.0
1843,P,Radu I.,Inter,2021,1,4.0,2.0
1889,P,Cordaz,Inter,2021,0,0.0,0.0
1946,P,Aresti,Cagliari,2021,0,0.0,0.0
1947,P,Fiorillo,Salernitana,2021,1,6.0,1.0
2091,P,Plizzari,Milan,2021,0,0.0,0.0
2127,P,Satalino,Sassuolo,2021,0,0.0,0.0
2249,P,Santurro,Udinese,2021,0,0.0,0.0
2297,P,Rossi F.,Atalanta,2021,1,6.0,5.0
2628,P,Romero S.,Venezia,2021,16,6.0,3.88
2781,P,Fuzato,Roma,2021,0,0.0,0.0
2790,P,Rosati,Fiorentina,2021,0,0.0,0.0
2845,P,Contini,Napoli,2021,0,0.0,0.0
4441,P,Andrenacci,Genoa,2021,0,0.0,0.0
4491,P,Berardi A.,Verona,2021,1,6.5,3.5
4525,P,Gemello,Torino,2021,1,6.5,6.5
4867,P,Turati,Sassuolo,2021,0,0.0,0.0
4977,P,Ravaglia,Sampdoria,2021,1,6.0,5.0
4981,P,Krapikas,Spezia,2021,0,0.0,0.0
4996,P,Pandur,Verona,2021,3,6.17,4.17
5304,P,Boer,Roma,2021,0,0.0,0.0
5306,P,Alia,Lazio,2021,0,0.0,0.0
5333,P,Gasparini,Udinese,2021,0,0.0,0.0
5448,P,Furlan,Empoli,2021,0,0.0,0.0
5502,P,Adamonis,Lazio,2021,0,0.0,0.0
5518,P,Marfella,Napoli,2021,0,0.0,0.0
5521,P,Bertinato,Venezia,2021,0,0.0,0.0
5682,P,Molla,Bologna,2021,0,0.0,0.0
5704,P,Russo,Salernitana,2021,0,0.0,0.0
5707,P,Piana,Udinese,2021,0,0.0,0.0
5713,P,Neri,Venezia,2021,0,0.0,0.0
4292,D,Hernandez T.,Milan,2021,32,6.3,6.69
697,D,Cuadrado,Juventus,2021,32,6.3,6.62
